timestamp,Inverter1_System State,Inverter1_Active Output Power [W],Inverter1_Reactive Output Power [kVAr],Inverter1_Apparent Output Power [kVA],Inverter1_Active PCC Power [W],Inverter1_Reactive PCC Power [kVAr],Inverter1_Apparent PCC Power [kVA],Inverter1_Voltage DC1 [V],Inverter1_Current DC1 [A],Inverter1_Power DC1 [W],Inverter1_Voltage DC2 [V],Inverter1_Current DC2 [A],Inverter1_Power DC2 [W],Inverter1_Charge/Discharge Power [kW],Inverter1_Battery SOC [%]
2025-11-14 14:26:24,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,704.8000000000001,15.58,10.98,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:26:28,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,705.9000000000001,15.58,10.99,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:26:30,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,710.1,15.48,10.99,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:26:32,2.0,10.86,0.12,0.0,-10.73,0.0,0.0,715.4000000000001,15.36,10.99,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:36,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,715.4000000000001,15.35,10.98,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:39,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,716.4000000000001,15.24,10.98,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:26:41,2.0,10.870000000000001,0.12,0.0,-10.75,0.0,0.0,720.7,15.26,11.0,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:44,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,720.7,15.24,10.98,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:46,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,725.9000000000001,15.14,10.99,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:49,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,727.0,15.11,10.99,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:51,2.0,10.86,0.12,0.0,-10.73,0.0,0.0,731.3000000000001,15.05,11.01,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:54,2.0,10.870000000000001,0.12,0.0,-10.73,0.0,0.0,736.6,14.93,11.0,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:26:56,2.0,10.86,0.12,0.0,-10.73,0.0,0.0,736.5,14.94,11.0,200.4,0.04,0.0,0.0,0.0
2025-11-14 14:26:59,2.0,10.86,0.12,0.0,-10.74,0.0,0.0,737.6,14.93,11.01,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:01,2.0,10.86,0.12,0.0,-10.73,0.0,0.0,741.9000000000001,14.83,11.0,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:03,2.0,10.85,0.12,0.0,-10.72,0.0,0.0,742.9000000000001,14.82,11.01,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:05,2.0,10.85,0.12,0.0,-10.73,0.0,0.0,747.1,14.74,11.01,200.4,0.04,0.0,0.0,0.0
2025-11-14 14:27:08,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,747.1,14.73,11.01,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:10,2.0,10.870000000000001,0.12,0.0,-10.74,0.0,0.0,752.4000000000001,14.63,11.01,200.4,0.04,0.0,0.0,0.0
2025-11-14 14:27:12,2.0,10.86,0.12,0.0,-10.73,0.0,0.0,757.7,14.51,10.99,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:17,2.0,10.85,0.12,0.0,-10.72,0.0,0.0,757.7,14.51,10.99,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:20,2.0,10.85,0.12,0.0,-10.72,0.0,0.0,763.0,14.4,10.99,200.4,0.04,0.0,0.0,0.0
2025-11-14 14:27:23,2.0,10.85,0.12,0.0,-10.74,0.0,0.0,764.0,14.41,11.01,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:25,2.0,10.86,0.12,0.0,-10.74,0.0,0.0,768.3000000000001,14.33,11.01,200.4,0.04,0.0,0.0,0.0
2025-11-14 14:27:27,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,768.3000000000001,14.33,11.01,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:27:29,2.0,10.85,0.12,0.0,-10.74,0.0,0.0,773.6,14.24,11.01,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:27:32,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,773.6,14.26,11.03,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:27:35,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,778.9000000000001,14.16,11.03,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:38,2.0,10.86,0.12,0.0,-10.74,0.0,0.0,778.9000000000001,14.14,11.02,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:40,2.0,10.85,0.12,0.0,-10.75,0.0,0.0,784.1,14.06,11.02,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:27:43,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,784.1,14.040000000000001,11.01,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:27:45,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,789.4000000000001,13.94,11.01,200.4,0.01,0.0,0.0,0.0
2025-11-14 14:27:51,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,794.7,13.870000000000001,11.02,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:53,2.0,10.86,0.12,0.0,-10.75,0.0,0.0,795.5,13.88,11.040000000000001,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:27:56,2.0,10.870000000000001,0.12,0.0,-10.77,0.0,0.0,799.9000000000001,13.81,11.05,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:27:58,2.0,10.89,0.12,0.0,-10.77,0.0,0.0,800.7,13.8,11.05,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:28:01,2.0,10.89,0.12,0.0,-10.78,0.0,0.0,805.2,13.73,11.05,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:28:03,2.0,10.88,0.12,0.0,-10.78,0.0,0.0,805.2,13.74,11.06,200.4,0.02,0.0,0.0,0.0
2025-11-14 14:28:04,2.0,10.89,0.12,0.0,-10.78,0.0,0.0,810.5,13.64,11.06,200.5,0.03,0.0,0.0,0.0
2025-11-14 14:28:07,2.0,10.89,0.12,0.0,-10.78,0.0,0.0,810.4000000000001,13.65,11.07,200.5,0.03,0.0,0.0,0.0
2025-11-14 14:28:09,2.0,10.89,0.12,0.0,-10.790000000000001,0.0,0.0,811.2,13.65,11.07,200.4,0.03,0.0,0.0,0.0
2025-11-14 14:28:11,2.0,10.88,0.12,0.0,-10.78,0.0,0.0,815.7,13.56,11.06,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:16,2.0,10.88,0.12,0.0,-10.78,0.0,0.0,821.0,13.48,11.07,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:18,2.0,10.88,0.12,0.0,-10.78,0.0,0.0,821.8000000000001,13.47,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:20,2.0,10.89,0.12,0.0,-10.790000000000001,0.0,0.0,826.3000000000001,13.39,11.06,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:22,2.0,10.9,0.12,0.0,-10.8,0.0,0.0,826.3000000000001,13.38,11.06,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:24,2.0,10.89,0.12,0.0,-10.790000000000001,0.0,0.0,831.6,13.31,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:26,2.0,10.89,0.12,0.0,-10.8,0.0,0.0,831.6,13.33,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:28,2.0,10.89,0.12,0.0,-10.790000000000001,0.0,0.0,831.6,13.32,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:30,2.0,10.89,0.12,0.0,-10.8,0.0,0.0,836.9000000000001,13.23,11.08,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:32,2.0,10.89,0.12,0.0,-10.8,0.0,0.0,836.9000000000001,13.24,11.08,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:34,2.0,10.89,0.12,0.0,-10.8,0.0,0.0,837.6,13.21,11.07,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:35,2.0,10.88,0.12,0.0,-10.78,0.0,0.0,842.2,13.14,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:37,2.0,10.88,0.12,0.0,-10.790000000000001,0.0,0.0,842.2,13.14,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:39,2.0,10.88,0.12,0.0,-10.790000000000001,0.0,0.0,842.9000000000001,13.15,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:41,2.0,10.89,0.12,0.0,-10.8,0.0,0.0,847.4000000000001,13.09,11.09,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:44,2.0,10.89,0.12,0.0,-10.790000000000001,0.0,0.0,848.0,13.07,11.09,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:46,2.0,10.89,0.12,0.0,-10.8,0.0,0.0,852.7,13.0,11.08,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:48,2.0,10.88,0.12,0.0,-10.8,0.0,0.0,852.7,12.99,11.06,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:50,2.0,10.870000000000001,0.12,0.0,-10.78,0.0,0.0,858.1,12.9,11.07,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:52,2.0,10.88,0.12,0.0,-10.790000000000001,0.0,0.0,858.1,12.91,11.06,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:28:55,2.0,10.86,0.12,0.0,-10.77,0.0,0.0,863.3000000000001,12.82,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:28:59,2.0,10.870000000000001,0.12,0.0,-10.77,0.0,0.0,868.7,12.73,11.06,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:01,2.0,10.85,0.12,0.0,-10.78,0.0,0.0,868.7,12.75,11.07,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:29:04,2.0,10.86,0.12,0.0,-10.78,0.0,0.0,874.0,12.68,11.08,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:29:07,2.0,10.86,0.12,0.0,-10.77,0.0,0.0,874.0,12.65,11.06,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:10,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,879.2,12.59,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:13,2.0,10.86,0.12,0.0,-10.77,0.0,0.0,884.5,12.52,11.07,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:18,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,885.1,12.52,11.08,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:29:22,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,889.8000000000001,12.450000000000001,11.08,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:29:25,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,890.4000000000001,12.46,11.09,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:27,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,895.1,12.38,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:28,2.0,10.86,0.12,0.0,-10.78,0.0,0.0,900.3000000000001,12.290000000000001,11.06,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:29:33,2.0,10.86,0.12,0.0,-10.8,0.0,0.0,905.6,12.24,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:38,2.0,10.86,0.12,0.0,-10.78,0.0,0.0,906.2,12.23,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:40,2.0,10.85,0.12,0.0,-10.8,0.0,0.0,910.9000000000001,12.16,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:45,2.0,10.86,0.12,0.0,-10.790000000000001,0.0,0.0,916.2,12.1,11.08,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:29:48,2.0,10.86,0.12,0.0,-10.78,0.0,0.0,916.2,12.09,11.08,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:29:50,2.0,10.85,0.12,0.0,-10.78,0.0,0.0,921.5,12.040000000000001,11.1,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:29:52,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,921.5,12.030000000000001,11.09,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:54,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,926.8000000000001,11.950000000000001,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:29:56,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,926.8000000000001,11.950000000000001,11.07,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:29:58,2.0,10.85,0.12,0.0,-10.77,0.0,0.0,927.3000000000001,11.89,11.08,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:02,2.0,10.85,0.12,0.0,-10.790000000000001,0.0,0.0,932.1,11.88,11.07,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:04,2.0,10.85,0.12,0.0,-10.76,0.0,0.0,937.4000000000001,11.75,11.01,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:07,2.0,10.78,0.12,0.0,-10.71,0.0,0.0,937.4000000000001,11.76,11.02,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:09,2.0,10.78,0.12,0.0,-10.71,0.0,0.0,937.7,11.74,11.01,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:11,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:14,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:19,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:21,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.59,10.89,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:24,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:27,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.60000000000002,0.01,0.0,0.0,0.0
2025-11-14 14:30:32,2.0,10.66,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.57,10.870000000000001,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:36,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.57,10.870000000000001,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:30:39,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:41,2.0,10.65,0.12,0.0,-10.58,0.0,0.0,939.8000000000001,11.58,10.88,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:46,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.57,10.870000000000001,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:48,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.57,10.870000000000001,200.5,0.02,0.0,0.0,0.0
2025-11-14 14:30:50,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.56,10.870000000000001,200.5,0.01,0.0,0.0,0.0
2025-11-14 14:30:52,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.57,10.870000000000001,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:30:55,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.60000000000002,0.0,0.0,0.0,0.0
2025-11-14 14:30:57,2.0,10.65,0.12,0.0,-10.59,0.0,0.0,939.8000000000001,11.58,10.88,200.5,0.0,0.0,0.0,0.0
2025-11-14 14:31:00,2.0,10.65,0.12,0.0,-5.65,0.0,0.0,197.60000000000002,0.14,0.02,181.9,0.78,0.14,0.0,0.0
2025-11-14 14:31:03,2.0,0.02,0.0,0.0,-0.05,0.0,0.0,189.9,0.53,0.1,181.0,0.8300000000000001,0.15,0.0,0.0
2025-11-14 14:31:05,2.0,0.07,0.01,0.0,-0.12,0.0,0.0,185.10000000000002,0.74,0.13,181.3,0.8200000000000001,0.14,0.0,0.0
2025-11-14 14:31:09,2.0,0.1,0.0,0.0,-0.1,0.0,0.0,184.10000000000002,0.78,0.14,187.5,0.56,0.1,0.0,0.0
2025-11-14 14:31:11,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,187.4,0.87,0.15,184.0,0.7000000000000001,0.12,0.0,0.0
2025-11-14 14:31:14,2.0,0.09,0.0,0.0,-0.09,0.0,0.0,181.3,0.92,0.16,185.0,0.66,0.12,0.0,0.0
2025-11-14 14:31:17,2.0,0.08,0.0,0.0,-0.11,0.0,0.0,180.9,0.93,0.16,185.9,0.62,0.1,0.0,0.0
2025-11-14 14:31:20,2.0,0.1,0.0,0.0,-0.09,0.0,0.0,188.60000000000002,0.58,0.1,182.70000000000002,0.76,0.13,0.0,0.0
2025-11-14 14:31:22,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,188.60000000000002,0.5700000000000001,0.1,181.70000000000002,0.81,0.14,0.0,0.0
2025-11-14 14:31:24,2.0,0.08,0.0,0.0,-0.11,0.0,0.0,181.3,0.88,0.16,188.60000000000002,0.53,0.09,0.0,0.0
2025-11-14 14:31:26,2.0,0.09,0.0,0.0,-0.09,0.0,0.0,187.60000000000002,0.64,0.11,180.9,0.84,0.15,0.0,0.0
2025-11-14 14:31:28,2.0,0.09,0.0,0.0,-0.1,0.0,0.0,184.0,0.72,0.13,181.10000000000002,0.84,0.15,0.0,0.0
2025-11-14 14:31:32,2.0,0.1,0.0,0.0,-0.09,0.0,0.0,184.60000000000002,0.76,0.13,188.0,0.54,0.1,0.0,0.0
2025-11-14 14:31:34,2.0,0.08,0.0,0.0,-0.11,0.0,0.0,186.9,0.66,0.15,183.60000000000002,0.72,0.12,0.0,0.0
2025-11-14 14:31:38,2.0,0.09,0.0,0.0,-0.11,0.0,0.0,188.60000000000002,0.58,0.1,184.10000000000002,0.7000000000000001,0.12,0.0,0.0
2025-11-14 14:31:42,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,180.9,0.93,0.16,186.4,0.6,0.11,0.0,0.0
2025-11-14 14:31:44,2.0,0.09,0.0,0.0,-0.1,0.0,0.0,188.60000000000002,0.5700000000000001,0.1,182.20000000000002,0.79,0.14,0.0,0.0
2025-11-14 14:31:47,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,181.10000000000002,0.93,0.16,188.20000000000002,0.53,0.09,0.0,0.0
2025-11-14 14:31:49,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,188.0,0.6,0.11,180.9,0.8200000000000001,0.14,0.0,0.0
2025-11-14 14:31:51,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,188.0,0.6,0.11,180.9,0.8200000000000001,0.14,0.0,0.0
2025-11-14 14:31:52,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,183.5,0.81,0.14,188.60000000000002,0.5,0.09,0.0,0.0
2025-11-14 14:31:55,2.0,0.09,0.0,0.0,-0.1,0.0,0.0,185.10000000000002,0.75,0.13,181.3,0.8200000000000001,0.09,0.0,0.0
2025-11-14 14:31:57,2.0,0.08,0.0,0.0,-0.11,0.0,0.0,186.4,0.68,0.12,187.5,0.56,0.1,0.0,0.0
2025-11-14 14:31:59,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,183.20000000000002,0.84,0.15,183.10000000000002,0.75,0.13,0.0,0.0
2025-11-14 14:32:02,2.0,0.09,0.0,0.0,-0.09,0.0,0.0,188.3,0.58,0.1,184.60000000000002,0.68,0.12,0.0,0.0
2025-11-14 14:32:05,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,180.9,0.93,0.16,186.0,0.62,0.11,0.0,0.0
2025-11-14 14:32:07,2.0,0.09,0.0,0.0,-0.1,0.0,0.0,180.9,0.93,0.16,186.9,0.58,0.1,0.0,0.0
2025-11-14 14:32:09,2.0,0.09,0.0,0.0,-0.09,0.0,0.0,188.60000000000002,0.58,0.1,181.70000000000002,0.81,0.14,0.0,0.0
2025-11-14 14:32:11,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,181.3,0.93,0.16,188.60000000000002,0.52,0.09,0.0,0.0
2025-11-14 14:32:13,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,188.3,0.59,0.11,180.9,0.85,0.15,0.0,0.0
2025-11-14 14:32:15,2.0,0.09,0.0,0.0,-0.09,0.0,0.0,183.10000000000002,0.8300000000000001,0.15,188.60000000000002,0.53,0.09,0.0,0.0
2025-11-14 14:32:16,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,184.0,0.8,0.14,188.60000000000002,0.52,0.09,0.0,0.0
2025-11-14 14:32:18,2.0,0.08,0.0,0.0,-0.12,0.0,0.0,185.60000000000002,0.73,0.13,181.10000000000002,0.8300000000000001,0.15,0.0,0.0
2025-11-14 14:32:20,2.0,0.09,0.0,0.0,-0.09,0.0,0.0,185.9,0.7000000000000001,0.12,188.0,0.54,0.1,0.0,0.0
2025-11-14 14:32:22,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,186.9,0.65,0.12,187.0,0.59,0.1,0.0,0.0
2025-11-14 14:32:25,2.0,0.08,0.0,0.0,-0.1,0.0,0.0,181.70000000000002,0.9,0.16,184.5,0.7000000000000001,0.12,0.0,0.0
2025-11-14 14:32:27,2.0,0.09,0.0,0.0,-0.11,0.0,0.0,188.60000000000002,0.5700000000000001,0.1,185.10000000000002,0.67,0.12,0.0,0.0
2025-11-14 14:32:29,2.0,0.07,0.0,0.0,-0.11,0.0,0.0,180.9,0.92,0.16,183.20000000000002,0.75,0.13,0.0,0.0
2025-11-14 14:32:32,2.0,0.09,0.0,0.0,-0.11,0.0,0.0,188.60000000000002,0.5700000000000001,0.1,182.20000000000002,0.79,0.14,0.0,0.0
2025-11-14 14:32:34,2.0,0.08,0.0,0.0,-0.11,0.0,0.0,181.10000000000002,0.92,0.16,188.3,0.53,0.09,0.0,0.0
2025-11-14 14:32:36,2.0,0.08,0.0,0.0,-0.09,0.0,0.0,188.0,0.62,0.11,180.9,0.84,0.15,0.0,0.0
2025-11-14 14:32:38,2.0,0.1,0.0,0.0,-0.1,0.0,0.0,187.0,0.65,0.12,181.0,0.84,0.15,0.0,0.0
2025-11-14 14:32:40,2.0,0.08,0.0,0.0,-0.12,0.0,0.0,184.5,0.76,0.13,188.60000000000002,0.51,0.09,0.0,0.0
2025-11-14 14:32:43,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,185.10000000000002,0.74,0.13,181.3,0.8200000000000001,0.14,0.0,0.0
2025-11-14 14:32:45,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,186.4,0.67,0.12,187.5,0.56,0.13,0.0,0.0
2025-11-14 14:32:48,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,188.3,0.58,0.1,185.5,0.64,0.11,0.0,0.0
2025-11-14 14:32:52,2.0,0.09,0.0,0.0,-0.11,0.0,0.0,188.70000000000002,0.5700000000000001,0.1,184.60000000000002,0.64,0.11,0.0,0.0
2025-11-14 14:32:54,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,180.9,0.93,0.16,186.9,0.59,0.11,0.0,0.0
2025-11-14 14:32:56,2.0,0.1,0.0,0.0,-0.09,0.0,0.0,188.60000000000002,0.5700000000000001,0.1,182.70000000000002,0.77,0.14,0.0,0.0
2025-11-14 14:32:58,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,181.0,0.92,0.16,187.9,0.55,0.1,0.0,0.0
2025-11-14 14:32:59,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,188.3,0.58,0.1,181.0,0.8300000000000001,0.15,0.0,0.0
2025-11-14 14:33:01,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,187.60000000000002,0.62,0.11,180.9,0.8300000000000001,0.15,0.0,0.0
2025-11-14 14:33:03,2.0,0.09,0.0,0.0,-0.13,0.0,0.0,183.0,0.84,0.15,188.60000000000002,0.5,0.09,0.0,0.0
2025-11-14 14:33:05,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,184.0,0.78,0.14,188.60000000000002,0.52,0.15,0.0,0.0
2025-11-14 14:33:07,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,184.60000000000002,0.77,0.14,181.60000000000002,0.81,0.14,0.0,0.0
2025-11-14 14:33:08,2.0,0.09,0.0,0.0,-0.12,0.0,0.0,185.9,0.7000000000000001,0.12,188.0,0.54,0.1,0.0,0.0
2025-11-14 14:33:10,2.0,0.07,0.0,0.0,-0.13,0.0,0.0,183.60000000000002,0.8200000000000001,0.14,182.60000000000002,0.77,0.14,0.0,0.0
2025-11-14 14:33:12,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,182.70000000000002,0.88,0.16,183.60000000000002,0.73,0.13,0.0,0.0
2025-11-14 14:33:14,2.0,0.1,0.0,0.0,-0.1,0.0,0.0,187.9,0.6,0.1,185.10000000000002,0.66,0.12,0.0,0.0
2025-11-14 14:33:16,2.0,0.07,0.0,0.0,-0.13,0.0,0.0,181.0,0.9400000000000001,0.17,185.5,0.65,0.11,0.0,0.0
2025-11-14 14:33:17,2.0,0.09,0.0,0.0,-0.11,0.0,0.0,180.9,0.9400000000000001,0.17,186.4,0.6,0.11,0.0,0.0
2025-11-14 14:33:19,2.0,0.1,0.0,0.0,-0.1,0.0,0.0,188.60000000000002,0.58,0.1,183.20000000000002,0.74,0.13,0.0,0.0
2025-11-14 14:33:21,2.0,0.1,0.0,0.0,-0.13,0.0,0.0,188.60000000000002,0.58,0.1,182.20000000000002,0.79,0.14,0.0,0.0
2025-11-14 14:33:22,2.0,0.07,0.0,0.0,-0.13,0.0,0.0,181.10000000000002,0.93,0.16,188.20000000000002,0.51,0.09,0.0,0.0
2025-11-14 14:33:24,2.0,0.1,0.0,0.0,-0.1,0.0,0.0,182.5,0.87,0.15,188.60000000000002,0.51,0.09,0.0,0.0
2025-11-14 14:33:28,2.0,0.07,0.0,0.0,-0.13,0.0,0.0,183.5,0.8200000000000001,0.15,188.60000000000002,0.5,0.09,0.0,0.0
2025-11-14 14:33:30,2.0,0.09,0.0,0.0,-0.1,0.0,0.0,185.10000000000002,0.75,0.13,181.3,0.52,0.09,0.0,0.0
2025-11-14 14:33:34,2.0,0.07,0.0,0.0,-0.14,0.0,0.0,183.20000000000002,0.84,0.15,183.10000000000002,0.76,0.13,0.0,0.0
2025-11-14 14:33:36,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,182.20000000000002,0.89,0.16,184.0,0.73,0.12,0.0,0.0
2025-11-14 14:33:39,2.0,0.07,0.0,0.0,-0.12,0.0,0.0,180.9,0.93,0.16,183.60000000000002,0.73,0.13,0.0,0.0
2025-11-14 14:33:44,2.0,0.1,0.0,0.0,-0.11,0.0,0.0,188.60000000000002,0.59,0.11,182.70000000000002,0.77,0.14,0.0,0.0
2025-11-14 14:33:46,2.0,0.08,0.0,0.0,-0.12,0.0,0.0,181.0,0.92,0.16,188.5,0.52,0.09,0.0,0.0
